4126487006503189|09|2225|373
4126488543581734|04|2230|199
4126482302965838|08|2231|244
4126485604380103|02|2232|348
4126487898596160|09|2223|247
4126484643770015|02|2230|305
4126481407508516|04|2226|121
4126488944327618|07|2225|662
4126489802628354|06|2225|300
4126485615805249|06|2228|803
4126487576532163|06|2232|823
4126483752312108|05|2229|468
4126485837805989|06|2228|401
4126485684299544|11|2227|580
4126486419220005|07|2226|939
4126485610094389|04|2228|925
4126484272269382|06|2228|179
4126483875965798|04|2232|149
4126484810573358|04|2226|294
4126489562575156|03|2232|649
4126485272354183|12|2225|941
4126488048022632|11|2232|845
4126489584684185|01|2226|643
4126487627489664|09|2224|874
4126484913475749|12|2226|519
4126481945167132|03|2227|392
4126486035848212|01|2227|440
4126484348333531|01|2223|721
4126483756968671|03|2229|634
4126484202444802|12|2231|200
4126482278746827|12|2233|769
4126483153999326|04|2223|370
4126483421052161|09|2226|357
4126482753295048|09|2230|150
4126486506956312|07|2233|637
4126485807990406|05|2232|692
4126485268039197|10|2230|687
4126482792114167|08|2224|464
4126482381993507|07|2230|217
4126486326789828|05|2230|849
4126482985931451|12|2233|228
4126487413715341|06|2229|529
4126485576126871|11|2226|553
4126485478912453|03|2226|964
4126488620544447|01|2225|681
4126483628113987|07|2231|391
4126484562616584|02|2223|393
4126483844800447|08|2225|347
4126483277653067|03|2223|501
4126482609470875|08|2229|908
4126484325071984|04|2225|860
4126489781246329|10|2223|303
4126488779156265|04|2230|589
4126485434258021|10|2229|432
4126486138958081|09|2227|638
4126488265508299|02|2226|997
4126489910463336|11|2231|449
4126481779995645|05|2225|547
4126488360275152|09|2224|933
4126481158802343|09|2231|238
4126487462620764|08|2224|394
4126483760437849|03|2231|120
4126483826959735|05|2228|730
4126482146408209|10|2225|384
4126484080684199|04|2226|390
4126482668182607|06|2231|473
4126482722148292|11|2231|607
4126483737400166|06|2229|855
4126485579235755|04|2228|994
4126485089426920|05|2225|412
4126485256162814|01|2233|265
4126482029343270|09|2226|749
4126487041101195|06|2224|156
4126484402378213|12|2224|475
4126483230191985|02|2233|736
4126485533477959|09|2224|118
4126481573990037|03|2229|157
4126484041370654|11|2232|753
4126483406355697|05|2223|788
4126488618783575|06|2230|889
4126488977040654|07|2230|976
4126488188802755|08|2233|547
4126485230675749|07|2231|658
4126487420665656|04|2232|389
4126484504297678|03|2227|816
4126482106489002|03|2227|977
4126488041588640|07|2228|147
4126481407558025|08|2228|614
4126486687175312|09|2231|438
4126487741068730|09|2225|851
4126484792735580|12|2223|875
4126483932160522|07|2227|375
4126485149764539|03|2229|408
4126484366383711|07|2224|926
4126485943700053|04|2228|141
4126486418599158|01|2232|284
4126482617246397|02|2223|433
4126486565038364|06|2226|190
4126487419907801|03|2227|735
4126484795497704|03|2229|268
4126481827860824|08|2225|328
4126484417854227|07|2230|587
4126484937701581|11|2226|907
4126489399265092|09|2226|909
4126486738039105|11|2223|509
4126489378427483|04|2223|170
4126488189343844|06|2225|598
4126481119353031|09|2228|502
4126481162550522|04|2225|261
4126489877900434|06|2230|494
4126488746082695|05|2224|395
4126489680485697|08|2230|795
4126489924851031|12|2224|435
4126487477519192|05|2231|160
4126482450146973|03|2224|732
4126481216360595|10|2228|697
4126488870603466|01|2230|669
4126487789629336|07|2229|961
4126489255745420|03|2225|700
4126489373430345|08|2223|304
4126486069260587|07|2224|136
4126483071020432|10|2224|237
4126488554615386|04|2223|174
4126484121971447|11|2225|757
4126489230584238|06|2223|594
4126488925163108|01|2223|931
4126483851739665|11|2224|913
4126483724016393|09|2229|386
4126482533583081|04|2232|585
4126482710105380|04|2225|797
4126489037511404|10|2224|227
4126481322154775|07|2223|643
4126483839426794|03|2230|318
4126481709576941|10|2223|683
4126489015232378|09|2223|810
4126482728043855|02|2224|528
4126486939145562|03|2223|323
4126481164245338|12|2227|245
4126481587935526|06|2226|933
4126489910381195|08|2231|407
4126485857073376|03|2229|920
4126486028763277|07|2223|742
4126486557668270|04|2231|552
4126484962307105|07|2226|746
4126482816224611|12|2230|980
4126484732908544|04|2229|166
4126482099266375|03|2225|731
4126481190504103|04|2232|374
4126483690283450|07|2227|817
4126488290078735|03|2227|766
4126489901979148|06|2229|610
4126484556557509|10|2227|169
4126483426223357|05|2231|266
4126488108104017|10|2226|972
4126488914254977|05|2227|911
4126485137576522|04|2230|474
4126489553107238|10|2227|173
4126489394931571|01|2231|733
4126486269324874|08|2223|128
4126486005685307|06|2226|291
4126488414336973|03|2228|576
4126481159719730|01|2226|420
4126489905067502|03|2227|568
4126486125582666|07|2225|869
4126485765423951|12|2224|961
4126486444288996|08|2228|454
4126489634695656|11|2224|946
4126483012452963|04|2224|681
4126482226950924|03|2225|462
4126486055498803|07|2233|763
4126486979357338|12|2225|869
4126488596085626|06|2232|917
4126489263154750|06|2223|546
4126484134653884|12|2226|376
4126484370930358|03|2233|504
4126481616759055|02|2228|847
4126481137220813|09|2231|361
4126483103675044|03|2230|862
4126486820230001|03|2233|133
4126483247649855|06|2226|150
4126483523257725|04|2229|522
4126485391000023|12|2232|353
4126481563711911|08|2230|494
4126488068275721|04|2232|115
4126481293269036|03|2231|741
4126482303078235|03|2231|401
4126484062507010|01|2225|741
4126486058839336|02|2232|216
4126484728881837|06|2232|265
4126488096975048|10|2233|708
4126489849271331|08|2232|628
4126486179391894|08|2229|907
4126486098730165|05|2233|481
4126485313343214|06|2231|658
4126482038694350|03|2227|924
4126488538095613|09|2233|837
4126489489856457|02|2229|262
4126488224788830|03|2227|251
4126487081378789|02|2226|285
4126486607380101|01|2226|223
4126487622389196|08|2224|268
4126488282940321|05|2226|994
4126481959556074|02|2229|600
4126482590462651|10|2231|828
4126489517418914|11|2223|550
4126489163934784|10|2231|987
4126485446304003|04|2232|829
4126483275625759|06|2225|833
4126489321811722|12|2224|309
4126485160001420|08|2225|438
4126481338634534|12|2223|366
4126488684862904|05|2223|814
4126486853954136|05|2233|146
4126487267731486|06|2227|145
4126489178676323|03|2223|462
4126482110644935|11|2230|702
4126486642204156|03|2228|495
4126486001890363|10|2227|862
4126489470488548|05|2233|320
4126481206222823|09|2226|831
4126489849799728|03|2232|651
4126489851225204|03|2225|338
4126485238081653|09|2225|410
4126488262717136|03|2229|373
4126487327271074|01|2233|648
4126487730568691|11|2230|498
4126483620563303|09|2227|545
4126487807010770|04|2232|856
4126483083820214|05|2233|954
4126488235095039|05|2231|428
4126483591710152|04|2227|926
4126485008902067|10|2231|511
4126485947800156|06|2224|896
4126484463874950|10|2229|399
4126485591623924|11|2229|434
4126487640009855|08|2224|759
4126481611031543|11|2226|151
4126482755457245|03|2227|958
4126482294653166|01|2227|871
4126483339037471|02|2228|361
4126488161369964|11|2223|540
4126481935952544|09|2228|161
4126487353676381|11|2233|960
4126489027430316|09|2232|664
4126489869936179|09|2225|842
4126489571643985|01|2226|971
4126487526482122|04|2225|842
4126483790487999|04|2224|153
4126488313203326|05|2233|910
4126489965253082|05|2231|844
4126482488549227|11|2227|644
4126485526456150|10|2230|379
4126487934555605|07|2225|464
4126486765397924|10|2233|197
4126481460272665|07|2225|284
4126485102237877|05|2225|624
4126488645050424|01|2225|311
4126489780534819|08|2227|203
4126485181775528|03|2227|714
4126483152439094|02|2228|358
4126481843060079|04|2231|214
4126483466202907|02|2225|771
4126484555499931|05|2227|582
4126484213205845|07|2226|616
4126489553186265|03|2223|407
4126484525768876|11|2223|575
4126483562832627|10|2224|355
4126484695273710|01|2229|729
4126487988289127|01|2226|660
4126483433443933|06|2232|348
4126482228514040|09|2229|413
4126489595112829|06|2229|802
4126483064136287|09|2224|584
4126489052951954|03|2226|925
4126485899668545|12|2228|582
4126481565814737|11|2231|624
4126485096225637|01|2227|202
4126485878527089|10|2224|403
4126487982825892|01|2223|404
4126487270246848|06|2224|791
4126488788804794|03|2228|904
4126484715470854|06|2231|279
4126489261929985|08|2229|910
4126489612131312|02|2230|613
4126489333921552|07|2232|789
4126483262355309|03|2229|205
4126481180856326|02|2226|455
4126483610778435|07|2223|454
4126486711028093|09|2223|303
4126489117105836|10|2223|290
4126482434481433|12|2230|202
4126487178506721|09|2233|364
4126481360141330|06|2228|334
4126482779319420|04|2232|352
4126487277924881|02|2223|209
4126481842291326|05|2224|572
4126482346876566|09|2224|936
4126484123164240|10|2233|927
4126482290231076|07|2230|900
4126484988033794|02|2224|944
4126489931683484|11|2226|175
4126484447328610|09|2228|649
4126486510161558|04|2224|932
4126488611807935|06|2227|273
4126481542437419|10|2230|409
4126481209970693|02|2227|821
4126483120245590|09|2223|796
4126489271641194|04|2225|545
4126483172462630|05|2228|888
4126484611714095|04|2228|784
4126484689944379|03|2228|866
4126489226260337|05|2232|520
4126487508978583|10|2226|687
4126482407039150|02|2223|322
4126489072781367|07|2228|701
4126482146228485|01|2231|806
4126484923985943|02|2232|261
4126483235002718|04|2231|345
4126482501605520|08|2230|735
4126485571728615|05|2225|804
4126481163751395|02|2228|347
4126489870295681|11|2232|831
4126483380671138|07|2233|444
4126486299321147|07|2227|536
4126483113964750|11|2223|694
4126485327094029|07|2224|456
4126485200265818|09|2225|239
4126485766390001|04|2223|386
4126483662572562|02|2230|294
4126485516786791|11|2228|158
4126482872222660|04|2224|792
4126485082813777|06|2224|875
4126482859370272|12|2225|378
4126483482178930|05|2233|606
4126481900220207|08|2232|244
4126483875785326|11|2233|241
4126489147315551|04|2228|735
4126486611956266|09|2224|642
4126488126585030|05|2228|664
4126481862146441|04|2225|646
4126488482746326|01|2226|818
4126485125777731|10|2225|507
4126482535294032|06|2230|673
4126489866895615|02|2233|461
4126489962349738|05|2230|708
4126487892316104|05|2224|290
4126484994612531|12|2231|347
4126485275540656|03|2230|525
4126481779853107|01|2223|152
4126487209320699|05|2225|716
4126482580025968|04|2223|411
4126485670151670|08|2232|246
4126486544237168|10|2229|914
4126484045709872|01|2229|587
4126489250140252|07|2228|737
4126483940445701|08|2224|651
4126487453384988|09|2225|280
4126488690673184|05|2223|436
4126481711833476|03|2227|751
4126484767186042|05|2227|923
4126487151996885|08|2227|239
4126484692112307|02|2231|219
4126486833164922|02|2226|117
4126482219559857|09|2225|795
4126483273567482|03|2227|652
4126484349512064|09|2226|266
4126489329919135|12|2233|369
4126484282277986|08|2232|452
4126487563611006|11|2229|820
4126482298323640|05|2230|193
4126485123540951|08|2225|228
4126487213777052|02|2229|718
4126481244565088|09|2227|280
4126481342824288|04|2228|711
4126481847113519|07|2224|645
4126483430328988|05|2233|235
4126486504432752|05|2230|386
4126482461552787|04|2227|867
4126485886815847|03|2228|412
4126486718073457|01|2233|691
4126487321424184|09|2224|889
4126484487839421|04|2223|498
4126481755965575|01|2230|385
4126481657147824|02|2226|858
4126481823541579|08|2232|389
4126484208576099|04|2233|793
4126483289212462|12|2228|480
4126481297986601|08|2224|179
4126488536124909|01|2224|969
4126484636009479|05|2228|670
4126483023740585|01|2223|629
4126485092224689|02|2233|307
4126481712673357|08|2228|217
4126485499193031|07|2228|287
4126487544133223|03|2228|685
4126483895390789|11|2229|673
4126487201363117|04|2231|865
4126484590603658|03|2227|600
4126486578157520|08|2228|394
4126485991500018|08|2226|543
4126488750645985|10|2232|334
4126486522684122|01|2224|553
4126486696914759|11|2223|856
4126481375078319|12|2231|628
4126484394092137|04|2227|458
4126488685767539|11|2231|530
4126485015666643|06|2229|841
4126486836291270|09|2224|928
4126485957484882|05|2228|902
4126489448242725|09|2224|828
4126484754271090|02|2225|387
4126486160340666|05|2227|841
4126486746339371|03|2225|863
4126486729002799|04|2230|292
4126485558824755|08|2223|462
4126483947121246|08|2229|524
4126481618581963|12|2227|348
4126484157388730|09|2227|360
4126482140896600|07|2228|847
4126484929686854|09|2224|384
4126482623041162|05|2225|443
4126482411084275|09|2230|614
4126486980646568|08|2230|407
4126483482403758|04|2230|377
4126488164669388|04|2225|257
4126488955373799|03|2224|279
4126486329686440|05|2230|821
4126488066871344|11|2228|620
4126484905758840|03|2233|412
4126485654667670|06|2229|617
4126484380077548|06|2232|966
4126485839844399|07|2230|509
4126489777202581|02|2229|296
4126484581398858|04|2226|863
4126482880885703|10|2230|224
4126483442396063|07|2225|801
4126484719913730|04|2232|720
4126483103040497|03|2230|718
4126482125268431|05|2227|789
4126486551303060|09|2224|743
4126485729162599|11|2229|482
4126484675755106|09|2227|326
4126484262764447|01|2228|915
4126482104543877|08|2224|313
4126482516843614|09|2223|418
4126486856509173|01|2230|910
4126487196809992|11|2223|213
4126484507925204|06|2231|713
4126481537346062|02|2232|612
4126487784372351|07|2232|284
4126487263470905|11|2230|830
4126484069632849|11|2226|618
4126486582746205|06|2230|350
4126489014687644|09|2224|478
4126487589747817|11|2225|392
4126485456345254|10|2231|114
4126481677779376|07|2228|172
4126489708192813|04|2224|334
4126483787806393|10|2224|844
4126486098396827|01|2229|897
4126489968543906|05|2223|757
4126485986290429|06|2229|406
4126489804555030|06|2223|557
4126484714496827|07|2232|689
4126485511177059|12|2224|854
4126489529144602|11|2233|422
4126481691860438|09|2232|335
4126486389082031|10|2226|163
4126487964738370|10|2233|340
4126482407053955|06|2228|584
4126486170578157|04|2223|970
4126488324563486|10|2223|652
4126482145192327|10|2227|303
4126481170367264|11|2228|818
4126485137851743|11|2232|641
4126487205843311|04|2227|292
4126486405971921|12|2224|895
4126486643666562|12|2228|655
4126482735576056|01|2227|229
4126481330465546|04|2230|779
4126486435159041|09|2225|162
4126486268279708|08|2223|112
4126484784264561|04|2231|180
4126483551164454|12|2224|417
4126486532190228|09|2224|932
4126488595564759|05|2229|927
4126484710238508|06|2231|392
4126482459503312|12|2224|391
4126482101541056|03|2226|341
4126489810150649|07|2233|679
4126481407864743|09|2226|851
4126486990772326|04|2223|245
4126485951954011|10|2223|321
4126482849666881|05|2227|896
4126486726329668|05|2225|528
4126488830155231|08|2224|789
4126482832771079|05|2231|756
4126487996678298|06|2224|118
4126489423616339|02|2223|426
4126487752161074|09|2227|329
4126485977009266|02|2228|270
4126487261606369|04|2227|537
4126482567766595|09|2223|513
4126482678952112|05|2226|259
4126483586366480|03|2232|628
4126488124678875|05|2226|973
4126488342200655|03|2232|681
4126485256123455|03|2231|954
4126484272551304|09|2232|120
4126486750774547|04|2227|514
4126488657770840|02|2227|233
4126483965110908|02|2232|705
4126485294246169|08|2227|732
4126488196915546|01|2224|531
4126485010395234|01|2225|392
4126483240339592|09|2232|567
4126487661364168|05|2223|744
4126484864113216|06|2224|376
4126486643434176|03|2228|836
4126489835270666|03|2225|386
4126486106131684|08|2233|594
4126488399666104|09|2225|213
4126484985954713|10|2231|264
4126481580670787|06|2231|533
4126483342232751|02|2226|916
4126481513665988|01|2225|127
4126489319058304|01|2225|580
4126488858703723|12|2228|538
4126488996241648|05|2224|253
4126488858210149|04|2228|315
4126484916398210|06|2229|618
4126489505988661|04|2223|364
4126481785784819|09|2227|195
4126483252731116|10|2223|163
4126484618438357|04|2227|528
4126488513957382|05|2229|777
4126483642884735|10|2233|140
4126483016265165|12|2227|421
4126484359520036|07|2233|762
4126489330915475|10|2232|931
4126481851200327|07|2224|439
4126489792939852|07|2226|940
4126487543364522|01|2224|357
4126482939471315|07|2225|884
4126488887989441|01|2228|954
4126488410452343|03|2231|147
4126484907848294|07|2229|934
4126481665793776|07|2231|240
4126483700606082|12|2231|860
4126489974004507|01|2224|485
4126484144690279|09|2226|679
4126482908601062|07|2224|392
4126485120019641|09|2226|523
4126483711590416|11|2233|274
4126481916246422|12|2228|426
4126488141630542|09|2233|819
4126485585844182|02|2225|632
4126487602127194|08|2227|151
4126482886899794|02|2232|610
4126489226036659|09|2225|466
4126489475395537|03|2227|691
4126487296868720|03|2233|644
4126484177982758|03|2230|564
4126483648699405|12|2224|483
4126487824815300|03|2227|529
4126482593283251|03|2225|905
4126487322210655|07|2231|961
4126482692133202|06|2225|203
4126482731153247|06|2231|406
4126483525465542|11|2225|767
4126485463573138|04|2232|258
4126485334568463|11|2227|555
4126482856409811|07|2232|170
4126486271359078|10|2224|343
4126486028547668|10|2230|292
4126485426526396|03|2231|934
4126483383178295|12|2232|623
4126485951826455|06|2227|498
4126485175964096|07|2233|564
4126484144696492|10|2224|432
4126482232707980|03|2228|193
4126482805440197|01|2233|600
4126489525016882|11|2233|298
4126487717129365|08|2225|782
4126484138588511|11|2232|596
4126487099806414|06|2228|851
4126484831151217|08|2233|893
